SITE,STATION,DATE,NAME,TEMP,DEWP,STP,VISIB,WDSP,MXSPD,MAX,MIN,PRCP,MONTH,AQI
lahore-pk,41640099999,2024-12-10,"LAHORE CITY, PK",56.6,34.1,993.3,2.7,0.4,1.9,69.8,44.2,0.0,12,218.0
lahore-pk,41640099999,2024-12-11,"LAHORE CITY, PK",55.6,39.9,992.2,2.4,0.3,1.9,70.7,43.7,0.0,12,207.0
lahore-pk,41640099999,2024-12-12,"LAHORE CITY, PK",55.0,40.8,993.0,2.6,0.5,4.1,68.0,43.7,0.0,12,183.0
lahore-pk,41640099999,2024-12-13,"LAHORE CITY, PK",55.1,39.0,993.8,2.5,0.8,4.1,71.6,43.7,0.0,12,203.0
lahore-pk,41640099999,2024-12-14,"LAHORE CITY, PK",55.8,40.3,993.3,2.6,0.5,1.9,72.5,45.0,0.0,12,262.0
lahore-pk,41640099999,2024-12-15,"LAHORE CITY, PK",57.0,39.6,994.3,2.3,0.3,1.9,73.4,44.2,0.0,12,313.0
lahore-pk,41640099999,2024-12-16,"LAHORE CITY, PK",53.9,40.5,992.6,1.9,0.4,1.9,68.9,40.8,0.0,12,345.0
lahore-pk,41640099999,2024-12-17,"LAHORE CITY, PK",54.4,42.3,992.0,1.9,0.5,1.9,68.9,40.6,0.0,12,350.0
lahore-pk,41640099999,2024-12-18,"LAHORE CITY, PK",51.2,45.9,990.6,1.5,0.0,1.9,61.7,41.4,0.0,12,346.0
lahore-pk,41640099999,2024-12-19,"LAHORE CITY, PK",52.4,45.2,991.0,1.5,0.5,1.9,67.1,33.8,0.0,12,307.0
lahore-pk,41640099999,2024-12-20,"LAHORE CITY, PK",56.7,44.4,991.8,2.0,0.2,1.9,67.1,39.6,0.0,12,294.0
lahore-pk,41640099999,2024-12-21,"LAHORE CITY, PK",55.6,44.4,991.4,1.8,0.3,1.9,70.2,47.3,0.0,12,333.0
lahore-pk,41640099999,2024-12-22,"LAHORE CITY, PK",56.5,45.5,990.4,1.5,0.1,1.9,68.0,46.4,0.0,12,273.0
lahore-pk,41640099999,2024-12-23,"LAHORE CITY, PK",54.3,47.4,992.5,1.8,0.9,4.1,64.4,46.4,0.0,12,239.0
lahore-pk,41640099999,2024-12-24,"LAHORE CITY, PK",56.4,46.6,993.5,2.1,0.7,4.1,67.1,43.5,0.0,12,295.0
lahore-pk,41640099999,2024-12-25,"LAHORE CITY, PK",59.2,46.6,994.9,2.3,0.0,4.1,70.7,45.5,0.0,12,280.0
lahore-pk,41640099999,2024-12-26,"LAHORE CITY, PK",58.1,44.9,995.6,1.8,0.0,4.1,71.6,46.4,0.0,12,334.0
lahore-pk,41640099999,2024-12-27,"LAHORE CITY, PK",53.5,50.2,994.4,0.9,0.5,4.1,57.2,47.3,0.0,12,207.0
lahore-pk,41640099999,2024-12-28,"LAHORE CITY, PK",52.5,49.3,995.1,0.7,0.1,1.9,61.7,48.2,0.28,12,193.0
lahore-pk,41640099999,2024-12-29,"LAHORE CITY, PK",51.4,48.2,996.8,0.9,0.7,4.1,62.6,45.5,0.0,12,214.0
fresno,72494693232,2024-01-01,"SAN JOSE REID HILLVIEW AIRPORT, CA US",54.2,46.8,16.9,7.9,0.8,5.1,60.8,48.2,0.0,1,67.0
fresno,72494693232,2024-01-02,"SAN JOSE REID HILLVIEW AIRPORT, CA US",54.4,45.7,17.1,10.0,4.8,17.1,60.8,48.2,0.0,1,61.0
fresno,72494693232,2024-01-03,"SAN JOSE REID HILLVIEW AIRPORT, CA US",52.8,45.6,14.9,9.3,7.4,15.0,57.2,44.6,0.0,1,30.0
fresno,72494693232,2024-01-04,"SAN JOSE REID HILLVIEW AIRPORT, CA US",51.9,41.8,20.2,10.0,2.2,7.0,57.2,42.8,0.0,1,40.0
fresno,72494693232,2024-01-05,"SAN JOSE REID HILLVIEW AIRPORT, CA US",54.4,46.0,20.8,9.9,4.0,14.0,60.8,48.2,0.0,1,65.0
fresno,72494693232,2024-01-06,"SAN JOSE REID HILLVIEW AIRPORT, CA US",48.5,38.1,15.4,8.8,2.5,9.9,55.4,39.2,0.0,1,65.0
fresno,72494693232,2024-01-07,"SAN JOSE REID HILLVIEW AIRPORT, CA US",46.3,35.8,14.6,10.0,3.7,9.9,51.8,32.0,0.0,1,32.0
fresno,72494693232,2024-01-08,"SAN JOSE REID HILLVIEW AIRPORT, CA US",46.4,32.6,20.4,10.0,2.4,8.0,57.2,33.8,0.0,1,51.0
fresno,72494693232,2024-01-09,"SAN JOSE REID HILLVIEW AIRPORT, CA US",49.9,40.0,21.6,9.2,2.5,12.0,57.2,44.6,0.0,1,48.0
fresno,72494693232,2024-01-10,"SAN JOSE REID HILLVIEW AIRPORT, CA US",48.6,42.9,15.8,7.9,3.3,8.9,51.8,42.8,0.0,1,34.0
fresno,72494693232,2024-01-12,"SAN JOSE REID HILLVIEW AIRPORT, CA US",45.5,36.3,20.5,10.0,2.3,7.0,53.6,35.6,0.0,1,56.0
fresno,72494693232,2024-01-13,"SAN JOSE REID HILLVIEW AIRPORT, CA US",51.7,42.0,16.8,10.0,5.6,12.0,57.2,44.6,0.0,1,80.0
fresno,72494693232,2024-01-14,"SAN JOSE REID HILLVIEW AIRPORT, CA US",55.8,47.8,13.9,8.5,5.2,12.0,59.0,53.6,0.0,1,60.0
fresno,72494693232,2024-01-15,"SAN JOSE REID HILLVIEW AIRPORT, CA US",52.4,46.3,15.4,7.4,1.0,6.0,57.2,48.2,0.0,1,31.0
fresno,72494693232,2024-01-16,"SAN JOSE REID HILLVIEW AIRPORT, CA US",53.0,46.5,14.4,10.0,1.5,5.1,60.8,46.4,0.0,1,52.0
fresno,72494693232,2024-01-17,"SAN JOSE REID HILLVIEW AIRPORT, CA US",57.1,50.7,13.0,6.8,2.8,12.0,60.8,53.6,0.0,1,60.0
fresno,72494693232,2024-01-18,"SAN JOSE REID HILLVIEW AIRPORT, CA US",52.3,46.1,13.6,10.0,1.2,6.0,60.8,42.8,0.0,1,59.0
fresno,72494693232,2024-01-19,"SAN JOSE REID HILLVIEW AIRPORT, CA US",56.4,45.9,10.1,10.0,3.3,11.1,62.6,48.2,0.0,1,63.0
fresno,72494693232,2024-01-20,"SAN JOSE REID HILLVIEW AIRPORT, CA US",58.0,51.1,4.6,9.7,9.7,18.1,60.8,55.4,0.0,1,27.0
fresno,72494693232,2024-01-21,"SAN JOSE REID HILLVIEW AIRPORT, CA US",57.7,51.3,4.2,9.6,8.6,15.9,62.6,53.6,0.0,1,31.0
fresno,72494693232,2024-01-22,"SAN JOSE REID HILLVIEW AIRPORT, CA US",58.5,53.8,2.1,7.3,5.2,15.9,60.8,55.4,0.0,1,33.0
fresno,72494693232,2024-01-23,"SAN JOSE REID HILLVIEW AIRPORT, CA US",57.3,51.9,9.4,10.0,4.2,12.0,60.8,55.4,0.0,1,27.0
fresno,72494693232,2024-01-24,"SAN JOSE REID HILLVIEW AIRPORT, CA US",56.6,50.5,13.2,9.1,7.5,15.9,60.8,53.6,0.0,1,48.0
fresno,72494693232,2024-01-25,"SAN JOSE REID HILLVIEW AIRPORT, CA US",56.3,48.1,17.9,10.0,3.3,9.9,60.8,48.2,0.0,1,32.0
fresno,72494693232,2024-01-26,"SAN JOSE REID HILLVIEW AIRPORT, CA US",54.4,46.5,20.3,9.8,3.2,8.0,60.8,46.4,0.0,1,43.0
fresno,72494693232,2024-01-27,"SAN JOSE REID HILLVIEW AIRPORT, CA US",56.5,47.0,20.9,10.0,0.7,2.9,64.4,48.2,0.0,1,60.0
fresno,72494693232,2024-01-28,"SAN JOSE REID HILLVIEW AIRPORT, CA US",60.1,49.9,17.5,10.0,0.7,2.9,71.6,48.2,0.0,1,72.0
fresno,72494693232,2024-01-29,"SAN JOSE REID HILLVIEW AIRPORT, CA US",62.2,51.8,14.5,10.0,2.3,6.0,73.4,46.4,0.0,1,73.0
fresno,72494693232,2024-01-30,"SAN JOSE REID HILLVIEW AIRPORT, CA US",63.1,46.7,12.7,10.0,2.6,7.0,71.6,51.8,0.0,1,61.0
fresno,72494693232,2024-01-31,"SAN JOSE REID HILLVIEW AIRPORT, CA US",59.6,41.1,5.6,10.0,11.4,17.1,64.4,57.2,0.0,1,37.0
fresno,72494693232,2024-02-01,"SAN JOSE REID HILLVIEW AIRPORT, CA US",54.5,47.9,1.0,9.8,6.2,13.0,60.8,50.0,0.0,2,33.0
fresno,72494693232,2024-02-02,"SAN JOSE REID HILLVIEW AIRPORT, CA US",51.4,45.6,5.9,10.0,4.1,7.0,55.4,46.4,0.0,2,34.0
fresno,72494693232,2024-02-03,"SAN JOSE REID HILLVIEW AIRPORT, CA US",50.7,42.0,10.9,10.0,2.6,8.0,55.4,44.6,0.0,2,32.0
fresno,72494693232,2024-02-04,"SAN JOSE REID HILLVIEW AIRPORT, CA US",54.8,47.4,998.3,7.6,14.8,26.0,60.8,48.2,0.0,2,31.0
fresno,72494693232,2024-02-06,"SAN JOSE REID HILLVIEW AIRPORT, CA US",53.0,46.4,1.7,8.6,2.9,8.9,59.0,48.2,0.0,2,32.0
fresno,72494693232,2024-02-07,"SAN JOSE REID HILLVIEW AIRPORT, CA US",49.7,43.6,3.6,8.6,5.8,13.0,55.4,46.4,0.0,2,30.0
fresno,72494693232,2024-02-08,"SAN JOSE REID HILLVIEW AIRPORT, CA US",48.8,38.4,9.3,10.0,4.7,8.9,55.4,37.4,0.0,2,32.0
fresno,72494693232,2024-02-09,"SAN JOSE REID HILLVIEW AIRPORT, CA US",49.0,39.3,14.6,10.0,4.1,9.9,57.2,37.4,0.0,2,36.0
fresno,72494693232,2024-02-10,"SAN JOSE REID HILLVIEW AIRPORT, CA US",51.7,38.0,15.4,10.0,5.8,15.9,60.8,39.2,0.0,2,53.0
fresno,72494693232,2024-02-11,"SAN JOSE REID HILLVIEW AIRPORT, CA US",53.1,40.7,17.5,10.0,2.8,9.9,60.8,39.2,0.0,2,57.0
fresno,72494693232,2024-02-12,"SAN JOSE REID HILLVIEW AIRPORT, CA US",52.2,42.7,17.0,9.4,2.3,9.9,62.6,39.2,0.0,2,63.0
fresno,72494693232,2024-02-13,"SAN JOSE REID HILLVIEW AIRPORT, CA US",54.9,44.0,12.9,10.0,3.0,7.0,60.8,44.6,0.0,2,58.0
fresno,72494693232,2024-02-14,"SAN JOSE REID HILLVIEW AIRPORT, CA US",54.2,46.5,13.9,10.0,7.4,15.9,59.0,48.2,0.0,2,55.0
fresno,72494693232,2024-02-15,"SAN JOSE REID HILLVIEW AIRPORT, CA US",56.4,46.4,17.9,9.4,2.8,7.0,62.6,46.4,0.0,2,33.0
fresno,72494693232,2024-02-16,"SAN JOSE REID HILLVIEW AIRPORT, CA US",54.9,46.4,16.6,10.0,2.1,8.0,62.6,46.4,0.0,2,56.0
fresno,72494693232,2024-02-17,"SAN JOSE REID HILLVIEW AIRPORT, CA US",56.6,47.5,10.4,9.5,8.8,19.0,62.6,53.6,0.0,2,40.0
fresno,72494693232,2024-02-18,"SAN JOSE REID HILLVIEW AIRPORT, CA US",59.7,49.7,7.5,9.5,11.8,19.0,69.8,53.6,0.0,2,33.0
fresno,72494693232,2024-02-19,"SAN JOSE REID HILLVIEW AIRPORT, CA US",59.8,49.7,5.4,10.0,14.9,20.0,62.6,55.4,0.0,2,35.0
fresno,72494693232,2024-02-20,"SAN JOSE REID HILLVIEW AIRPORT, CA US",57.2,47.7,11.6,9.0,8.4,15.9,60.8,51.8,0.0,2,32.0
fresno,72494693232,2024-02-21,"SAN JOSE REID HILLVIEW AIRPORT, CA US",54.9,45.9,16.4,8.8,2.0,6.0,60.8,46.4,0.0,2,33.0
fresno,72494693232,2024-02-22,"SAN JOSE REID HILLVIEW AIRPORT, CA US",55.5,45.5,19.3,10.0,1.7,7.0,66.2,42.8,0.0,2,34.0
fresno,72494693232,2024-02-23,"SAN JOSE REID HILLVIEW AIRPORT, CA US",54.5,44.4,16.3,10.0,0.0,6.5,64.4,42.8,0.0,2,49.0
fresno,72494693232,2024-02-24,"SAN JOSE REID HILLVIEW AIRPORT, CA US",61.3,44.6,12.7,10.0,1.6,6.0,73.4,44.6,0.0,2,60.0
fresno,72494693232,2024-02-25,"SAN JOSE REID HILLVIEW AIRPORT, CA US",60.2,46.7,12.3,10.0,1.9,9.9,71.6,44.6,0.0,2,54.0
fresno,72494693232,2024-02-26,"SAN JOSE REID HILLVIEW AIRPORT, CA US",57.9,48.3,12.0,10.0,5.6,11.1,66.2,48.2,0.0,2,52.0
fresno,72494693232,2024-02-27,"SAN JOSE REID HILLVIEW AIRPORT, CA US",56.6,40.9,12.3,10.0,5.7,11.1,60.8,42.8,0.0,2,29.0
fresno,72494693232,2024-02-28,"SAN JOSE REID HILLVIEW AIRPORT, CA US",55.9,37.0,13.4,10.0,1.4,7.0,68.0,41.0,0.0,2,50.0
fresno,72494693232,2024-02-29,"SAN JOSE REID HILLVIEW AIRPORT, CA US",57.2,45.7,999.9,10.0,8.9,15.9,64.4,51.8,0.0,2,36.0
fresno,72494693232,2024-03-01,"SAN JOSE REID HILLVIEW AIRPORT, CA US",54.5,48.2,10.1,7.4,8.0,15.0,57.2,51.8,0.0,3,31.0
fresno,72494693232,2024-03-02,"SAN JOSE REID HILLVIEW AIRPORT, CA US",50.9,40.7,7.1,8.8,6.7,9.9,53.6,48.2,0.0,3,33.0
fresno,72494693232,2024-03-03,"SAN JOSE REID HILLVIEW AIRPORT, CA US",49.1,41.9,9.5,9.4,5.7,8.0,55.4,44.6,0.0,3,35.0
fresno,72494693232,2024-03-04,"SAN JOSE REID HILLVIEW AIRPORT, CA US",53.0,41.8,14.7,9.8,2.4,8.0,60.8,46.4,0.0,3,37.0
fresno,72494693232,2024-03-05,"SAN JOSE REID HILLVIEW AIRPORT, CA US",54.6,43.5,13.7,10.0,6.6,14.0,59.0,50.0,0.0,3,38.0
fresno,72494693232,2024-03-06,"SAN JOSE REID HILLVIEW AIRPORT, CA US",55.8,48.4,8.4,10.0,4.1,12.0,60.8,51.8,0.0,3,35.0
fresno,72494693232,2024-03-07,"SAN JOSE REID HILLVIEW AIRPORT, CA US",54.0,45.9,10.2,10.0,4.2,8.9,60.8,50.0,0.0,3,32.0
fresno,72494693232,2024-03-08,"SAN JOSE REID HILLVIEW AIRPORT, CA US",55.4,42.0,15.8,10.0,2.5,11.1,68.0,39.2,0.0,3,27.0
fresno,72494693232,2024-03-09,"SAN JOSE REID HILLVIEW AIRPORT, CA US",58.1,44.9,16.2,10.0,3.6,7.0,66.2,51.8,0.0,3,32.0
fresno,72494693232,2024-03-10,"SAN JOSE REID HILLVIEW AIRPORT, CA US",56.0,46.2,15.0,10.0,3.0,8.0,62.6,50.0,0.0,3,35.0
fresno,72494693232,2024-03-11,"SAN JOSE REID HILLVIEW AIRPORT, CA US",55.0,46.4,14.3,7.9,2.6,9.9,62.6,48.2,0.0,3,35.0
fresno,72494693232,2024-03-12,"SAN JOSE REID HILLVIEW AIRPORT, CA US",56.6,46.5,16.0,10.0,8.9,13.0,60.8,51.8,0.0,3,38.0
fresno,72494693232,2024-03-13,"SAN JOSE REID HILLVIEW AIRPORT, CA US",55.7,43.7,17.4,10.0,8.4,15.9,62.6,44.6,0.0,3,34.0
fresno,72494693232,2024-03-14,"SAN JOSE REID HILLVIEW AIRPORT, CA US",60.6,33.0,11.8,10.0,10.1,15.9,68.0,53.6,0.0,3,32.0
fresno,72494693232,2024-03-15,"SAN JOSE REID HILLVIEW AIRPORT, CA US",64.5,32.4,5.6,10.0,8.8,14.0,71.6,53.6,0.0,3,36.0
fresno,72494693232,2024-03-16,"SAN JOSE REID HILLVIEW AIRPORT, CA US",63.8,36.8,9.9,10.0,4.3,12.0,71.6,46.4,0.0,3,36.0
fresno,72494693232,2024-03-17,"SAN JOSE REID HILLVIEW AIRPORT, CA US",59.4,43.0,13.7,10.0,3.8,8.9,69.8,44.6,0.0,3,39.0
fresno,72494693232,2024-03-18,"SAN JOSE REID HILLVIEW AIRPORT, CA US",60.0,44.1,14.5,10.0,3.5,11.1,71.6,46.4,0.0,3,42.0
fresno,72494693232,2024-03-19,"SAN JOSE REID HILLVIEW AIRPORT, CA US",61.6,49.2,13.5,8.7,4.3,11.1,71.6,51.8,0.0,3,48.0
fresno,72494693232,2024-03-20,"SAN JOSE REID HILLVIEW AIRPORT, CA US",61.4,44.1,13.2,10.0,4.1,11.1,69.8,46.4,0.0,3,39.0
fresno,72494693232,2024-03-21,"SAN JOSE REID HILLVIEW AIRPORT, CA US",59.6,45.5,14.7,10.0,4.6,14.0,71.6,48.2,0.0,3,36.0
fresno,72494693232,2024-03-22,"SAN JOSE REID HILLVIEW AIRPORT, CA US",60.4,49.0,12.6,10.0,5.9,9.9,66.2,50.0,0.0,3,39.0
fresno,72494693232,2024-03-23,"SAN JOSE REID HILLVIEW AIRPORT, CA US",56.0,46.0,7.4,9.7,7.4,9.9,60.8,48.2,0.0,3,44.0
fresno,72494693232,2024-03-24,"SAN JOSE REID HILLVIEW AIRPORT, CA US",55.0,45.1,6.6,10.0,8.9,15.9,62.6,48.2,0.0,3,36.0
fresno,72494693232,2024-03-25,"SAN JOSE REID HILLVIEW AIRPORT, CA US",56.2,45.3,10.6,10.0,6.5,14.0,60.8,51.8,0.0,3,33.0
fresno,72494693232,2024-03-26,"SAN JOSE REID HILLVIEW AIRPORT, CA US",55.4,44.6,14.3,10.0,5.3,11.1,62.6,51.8,0.0,3,35.0
fresno,72494693232,2024-03-27,"SAN JOSE REID HILLVIEW AIRPORT, CA US",56.0,45.4,15.9,10.0,5.6,8.9,64.4,44.6,0.0,3,39.0
fresno,72494693232,2024-03-28,"SAN JOSE REID HILLVIEW AIRPORT, CA US",55.4,46.0,14.2,10.0,5.5,11.1,62.6,46.4,0.0,3,42.0
fresno,72494693232,2024-03-29,"SAN JOSE REID HILLVIEW AIRPORT, CA US",53.3,42.7,6.1,9.3,10.9,22.0,57.2,50.0,0.0,3,37.0
fresno,72494693232,2024-03-30,"SAN JOSE REID HILLVIEW AIRPORT, CA US",54.9,44.0,997.9,10.0,8.4,20.0,62.6,46.4,0.0,3,38.0
fresno,72494693232,2024-03-31,"SAN JOSE REID HILLVIEW AIRPORT, CA US",54.8,45.9,3.0,10.0,4.7,29.9,66.2,44.6,0.0,3,39.0
fresno,72494693232,2024-04-01,"SAN JOSE REID HILLVIEW AIRPORT, CA US",59.9,44.7,9.4,10.0,4.9,11.1,71.6,44.6,0.0,4,36.0
fresno,72494693232,2024-04-02,"SAN JOSE REID HILLVIEW AIRPORT, CA US",63.6,43.3,18.5,10.0,2.7,11.1,75.2,46.4,0.0,4,39.0
fresno,72494693232,2024-04-03,"SAN JOSE REID HILLVIEW AIRPORT, CA US",58.2,49.3,17.1,10.0,4.8,14.0,64.4,48.2,0.0,4,44.0
fresno,72494693232,2024-04-04,"SAN JOSE REID HILLVIEW AIRPORT, CA US",49.8,39.3,7.5,9.1,9.3,15.9,55.4,41.0,0.0,4,49.0
fresno,72494693232,2024-04-05,"SAN JOSE REID HILLVIEW AIRPORT, CA US",50.0,38.3,6.5,9.1,8.0,14.0,57.2,42.8,0.0,4,35.0
fresno,72494693232,2024-04-06,"SAN JOSE REID HILLVIEW AIRPORT, CA US",51.4,36.8,19.4,10.0,4.7,13.0,60.8,39.2,0.0,4,36.0
fresno,72494693232,2024-04-07,"SAN JOSE REID HILLVIEW AIRPORT, CA US",54.5,39.7,18.7,10.0,6.4,12.0,60.8,42.8,0.0,4,39.0
fresno,72494693232,2024-04-08,"SAN JOSE REID HILLVIEW AIRPORT, CA US",57.9,42.9,14.8,10.0,7.0,13.0,69.8,44.6,0.0,4,41.0
fresno,72494693232,2024-04-09,"SAN JOSE REID HILLVIEW AIRPORT, CA US",64.1,43.4,15.4,10.0,5.5,17.1,75.2,46.4,0.0,4,44.0
fresno,72494693232,2024-04-10,"SAN JOSE REID HILLVIEW AIRPORT, CA US",66.7,47.5,14.7,10.0,2.7,8.9,78.8,48.2,0.0,4,49.0
fresno,72494693232,2024-04-11,"SAN JOSE REID HILLVIEW AIRPORT, CA US",73.0,51.1,9.2,10.0,5.2,11.1,82.4,53.6,0.0,4,56.0
fresno,72494693232,2024-04-12,"SAN JOSE REID HILLVIEW AIRPORT, CA US",62.5,48.1,3.7,10.0,5.7,11.1,73.4,51.8,0.0,4,73.0
fresno,72494693232,2024-04-13,"SAN JOSE REID HILLVIEW AIRPORT, CA US",52.2,42.7,7.3,9.5,9.6,17.1,60.8,46.4,0.0,4,47.0
fresno,72494693232,2024-04-14,"SAN JOSE REID HILLVIEW AIRPORT, CA US",54.1,43.2,12.3,10.0,6.5,12.0,60.8,46.4,0.0,4,53.0
fresno,72494693232,2024-04-15,"SAN JOSE REID HILLVIEW AIRPORT, CA US",58.4,46.0,17.1,10.0,6.0,12.0,68.0,51.8,0.0,4,40.0
fresno,72494693232,2024-04-16,"SAN JOSE REID HILLVIEW AIRPORT, CA US",63.1,49.5,15.4,10.0,5.2,11.1,75.2,48.2,0.0,4,43.0
fresno,72494693232,2024-04-17,"SAN JOSE REID HILLVIEW AIRPORT, CA US",68.7,52.5,12.2,10.0,2.5,8.9,80.6,53.6,0.0,4,55.0
fresno,72494693232,2024-04-18,"SAN JOSE REID HILLVIEW AIRPORT, CA US",70.5,54.6,8.9,10.0,4.3,12.0,77.0,55.4,0.0,4,54.0
fresno,72494693232,2024-04-19,"SAN JOSE REID HILLVIEW AIRPORT, CA US",62.0,48.2,9.8,10.0,4.7,9.9,73.4,48.2,0.0,4,49.0
fresno,72494693232,2024-04-20,"SAN JOSE REID HILLVIEW AIRPORT, CA US",64.9,47.2,12.6,9.1,6.3,12.0,73.4,51.8,0.0,4,39.0
fresno,72494693232,2024-04-21,"SAN JOSE REID HILLVIEW AIRPORT, CA US",67.3,43.6,12.7,10.0,3.7,14.0,80.6,48.2,0.0,4,41.0
fresno,72494693232,2024-04-22,"SAN JOSE REID HILLVIEW AIRPORT, CA US",72.2,55.4,5.6,10.0,4.2,11.1,80.6,55.4,0.0,4,57.0
fresno,72494693232,2024-04-23,"SAN JOSE REID HILLVIEW AIRPORT, CA US",60.2,46.0,9.7,10.0,9.9,15.0,68.0,55.4,0.0,4,61.0
fresno,72494693232,2024-04-24,"SAN JOSE REID HILLVIEW AIRPORT, CA US",61.1,44.4,13.0,10.0,5.8,11.1,66.2,55.4,0.0,4,46.0
fresno,72494693232,2024-04-25,"SAN JOSE REID HILLVIEW AIRPORT, CA US",60.2,47.7,14.0,10.0,7.9,11.1,64.4,53.6,0.0,4,36.0
fresno,72494693232,2024-04-26,"SAN JOSE REID HILLVIEW AIRPORT, CA US",60.1,48.1,12.7,10.0,11.4,15.9,64.4,55.4,0.0,4,38.0
fresno,72494693232,2024-04-27,"SAN JOSE REID HILLVIEW AIRPORT, CA US",61.1,46.6,13.4,10.0,7.5,15.9,69.8,48.2,0.0,4,37.0
fresno,72494693232,2024-04-28,"SAN JOSE REID HILLVIEW AIRPORT, CA US",61.7,46.2,15.4,10.0,7.1,19.0,71.6,48.2,0.0,4,34.0
fresno,72494693232,2024-04-29,"SAN JOSE REID HILLVIEW AIRPORT, CA US",61.4,45.5,14.5,10.0,8.5,14.0,71.6,48.2,0.0,4,37.0
fresno,72494693232,2024-04-30,"SAN JOSE REID HILLVIEW AIRPORT, CA US",61.6,43.1,12.1,10.0,8.6,17.1,71.6,50.0,0.0,4,46.0
fresno,72494693232,2024-05-01,"SAN JOSE REID HILLVIEW AIRPORT, CA US",65.6,41.4,10.7,10.0,5.8,9.9,77.0,46.4,0.0,5,45.0
fresno,72494693232,2024-05-02,"SAN JOSE REID HILLVIEW AIRPORT, CA US",66.7,43.7,10.8,10.0,6.0,14.0,75.2,51.8,0.0,5,43.0
fresno,72494693232,2024-05-03,"SAN JOSE REID HILLVIEW AIRPORT, CA US",64.8,48.1,8.8,10.0,5.8,14.0,75.2,51.8,0.0,5,45.0
fresno,72494693232,2024-05-04,"SAN JOSE REID HILLVIEW AIRPORT, CA US",56.3,48.3,6.5,8.1,8.2,15.0,69.8,50.0,0.0,5,40.0
fresno,72494693232,2024-05-05,"SAN JOSE REID HILLVIEW AIRPORT, CA US",54.4,39.6,11.0,10.0,7.1,15.9,62.6,44.6,0.0,5,37.0
fresno,72494693232,2024-05-06,"SAN JOSE REID HILLVIEW AIRPORT, CA US",58.4,39.9,16.0,10.0,7.1,17.1,68.0,46.4,0.0,5,39.0
fresno,72494693232,2024-05-07,"SAN JOSE REID HILLVIEW AIRPORT, CA US",60.8,46.3,13.9,10.0,7.4,15.9,69.8,51.8,0.0,5,43.0
fresno,72494693232,2024-05-08,"SAN JOSE REID HILLVIEW AIRPORT, CA US",67.6,38.9,9.3,10.0,12.5,36.9,78.8,50.0,0.0,5,46.0
fresno,72494693232,2024-05-09,"SAN JOSE REID HILLVIEW AIRPORT, CA US",72.5,38.8,7.2,10.0,4.2,13.0,84.2,53.6,0.0,5,48.0
fresno,72494693232,2024-05-10,"SAN JOSE REID HILLVIEW AIRPORT, CA US",75.4,46.6,8.5,10.0,5.7,14.0,86.0,55.4,0.0,5,61.0
fresno,72494693232,2024-05-11,"SAN JOSE REID HILLVIEW AIRPORT, CA US",75.5,47.7,8.1,10.0,5.2,12.0,84.2,57.2,0.0,5,48.0
fresno,72494693232,2024-05-12,"SAN JOSE REID HILLVIEW AIRPORT, CA US",69.6,52.9,9.0,10.0,5.0,13.0,82.4,57.2,0.0,5,55.0
fresno,72494693232,2024-05-13,"SAN JOSE REID HILLVIEW AIRPORT, CA US",65.2,51.6,9.1,9.2,5.0,9.9,73.4,53.6,0.0,5,57.0
fresno,72494693232,2024-05-14,"SAN JOSE REID HILLVIEW AIRPORT, CA US",64.8,49.7,8.1,10.0,2.4,7.0,80.6,53.6,0.0,5,53.0
fresno,72494693232,2024-05-15,"SAN JOSE REID HILLVIEW AIRPORT, CA US",65.7,52.0,7.4,10.0,3.7,11.1,77.0,53.6,0.0,5,68.0
fresno,72494693232,2024-05-16,"SAN JOSE REID HILLVIEW AIRPORT, CA US",68.3,52.6,8.2,10.0,6.8,9.9,80.6,55.4,0.0,5,79.0
fresno,72494693232,2024-05-17,"SAN JOSE REID HILLVIEW AIRPORT, CA US",67.0,52.4,8.2,10.0,6.9,9.9,75.2,55.4,0.0,5,31.0
fresno,72494693232,2024-05-18,"SAN JOSE REID HILLVIEW AIRPORT, CA US",66.8,52.8,8.5,10.0,5.5,13.0,78.8,53.6,0.0,5,52.0
fresno,72494693232,2024-05-19,"SAN JOSE REID HILLVIEW AIRPORT, CA US",66.8,48.3,10.9,10.0,5.5,12.0,78.8,53.6,0.0,5,48.0
fresno,72494693232,2024-05-20,"SAN JOSE REID HILLVIEW AIRPORT, CA US",66.4,43.6,9.9,10.0,7.0,11.1,77.0,51.8,0.0,5,48.0
fresno,72494693232,2024-05-21,"SAN JOSE REID HILLVIEW AIRPORT, CA US",68.9,46.5,9.6,10.0,5.6,12.0,82.4,51.8,0.0,5,35.0
fresno,72494693232,2024-05-22,"SAN JOSE REID HILLVIEW AIRPORT, CA US",70.0,45.0,9.2,10.0,5.7,14.0,80.6,53.6,0.0,5,56.0
fresno,72494693232,2024-05-23,"SAN JOSE REID HILLVIEW AIRPORT, CA US",66.8,46.1,8.5,10.0,6.6,14.0,75.2,55.4,0.0,5,69.0
fresno,72494693232,2024-05-24,"SAN JOSE REID HILLVIEW AIRPORT, CA US",62.9,45.2,8.4,10.0,7.5,12.0,71.6,51.8,0.0,5,32.0
fresno,72494693232,2024-05-25,"SAN JOSE REID HILLVIEW AIRPORT, CA US",60.7,46.5,11.1,10.0,6.0,15.0,66.2,57.2,0.0,5,42.0
